sample_id,add_error,obj_id,instance_id,scene_id,is_valid
332,0.006587577304002611,13,13_28_13_50_13,0,True
333,0.0174427252133711,10,10_4_10_73_10,0,True
334,0.018670623063667298,16,16_22_16_39_16,0,True
335,0.1916388135841818,11,11_14_11_61_11,0,True
336,0.009674510718751278,4,4_44_4_71_4,0,True
337,0.057996651868187234,15,15_0_15_42_15,0,True
338,0.012153640007038584,19,19_10_19_67_19,0,True
339,0.0032482308490021468,16,16_62_16_73_16,0,True
340,0.012272523496146593,4,4_3_4_56_4,0,True
341,0.017901459491494607,8,8_47_8_76_8,0,True
342,0.0040827870804134815,12,12_7_12_74_12,0,True
343,0.024511771955613368,10,10_2_10_72_10,0,True
344,0.02495940892724842,18,18_24_18_81_18,0,True
345,0.019041473775801183,2,2_13_2_54_2,0,True
346,0.013929734849609415,2,2_59_2_69_2,0,True
347,0.019985552017007018,15,15_44_15_69_15,0,True
348,0.007639727126565463,5,5_15_5_31_5,0,True
349,0.024847174680975363,14,14_17_14_52_14,0,True
350,0.08449939512068252,15,15_26_15_54_15,0,True
351,0.006051747367787756,12,12_33_12_55_12,0,True
352,0.008532645571811397,9,9_13_9_63_9,0,True
353,0.009293653481581043,7,7_4_7_42_7,0,True
354,0.04456521077586168,8,8_6_8_62_8,0,True
355,0.04881233734987969,20,20_45_20_63_20,0,True
356,0.014863124648492874,19,19_18_19_66_19,0,True
357,0.014620229848727177,7,7_4_7_17_7,0,True
358,0.01997722862576211,12,12_2_12_30_12,0,True
359,0.030432740138808784,19,19_8_19_65_19,0,True
360,0.020301224128635238,3,3_30_3_43_3,0,True
361,0.03405295031659115,15,15_5_15_23_15,0,True
362,0.01948293815102683,1,1_43_1_71_1,0,True
363,0.07807599317182756,11,11_2_11_23_11,0,True
364,0.01733608883031183,7,7_19_7_29_7,0,True
365,0.008934604765830223,2,2_28_2_72_2,0,True
366,0.06925095096054959,4,4_7_4_26_4,0,True
367,0.006894430889052241,2,2_4_2_24_2,0,True
368,0.03506373927984046,8,8_30_8_77_8,0,True
369,0.016448848061760786,14,14_32_14_79_14,0,True
370,0.027597160870882865,10,10_5_10_71_10,0,True
371,0.02768025429568479,19,19_34_19_54_19,0,True
372,0.028539776619553852,19,19_7_19_17_19,0,True
373,0.05023192243424277,11,11_13_11_52_11,0,True
374,0.012345771945485862,6,6_8_6_63_6,0,True
375,0.005719129673557795,12,12_25_12_46_12,0,True
376,0.009270264472537036,3,3_63_3_78_3,0,True
377,0.019216229765640656,7,7_3_7_16_7,0,True
378,0.01801826081806056,10,10_17_10_70_10,0,True
379,0.020674363402524095,16,16_1_16_47_16,0,True
380,0.02353990806857747,14,14_67_14_84_14,0,True
381,0.1805059893182502,10,10_40_10_52_10,0,True
382,0.008404017488249668,5,5_5_5_78_5,0,True
383,0.009125433766396934,20,20_32_20_51_20,0,True
384,0.0032975031291383123,3,3_53_3_74_3,0,True
385,0.0025767029348877997,18,18_53_18_71_18,0,True
386,0.02220392741257686,11,11_30_11_49_11,0,True
387,0.04929192044999004,1,1_5_1_47_1,0,True
388,0.02047807844981136,7,7_28_7_41_7,0,True
389,0.018958319839848217,9,9_20_9_74_9,0,True
390,0.014678065977609034,2,2_38_2_67_2,0,True
391,0.03635009913313932,4,4_25_4_63_4,0,True
392,0.010179687032525558,10,10_27_10_38_10,0,True
393,0.018130340695520653,11,11_20_11_56_11,0,True
394,0.006002082014392071,7,7_26_7_72_7,0,True
395,0.010550582761087652,20,20_21_20_69_20,0,True
396,0.014380495546567656,18,18_22_18_55_18,0,True
397,0.1312106835150978,3,3_30_3_74_3,0,True
398,0.007569364020072902,12,12_50_12_64_12,0,True
399,0.02229728961523753,19,19_5_19_58_19,0,True
400,0.008422365868284596,12,12_43_12_66_12,0,True
401,0.06444089943592535,9,9_31_9_66_9,0,True
402,0.009755469480393136,4,4_8_4_23_4,0,True
403,0.008020219979337611,3,3_24_3_79_3,0,True
404,0.014212922157827922,14,14_15_14_46_14,0,True
405,0.012896085848743794,3,3_56_3_72_3,0,True
406,0.021754116473427853,1,1_25_1_42_1,0,True
407,0.02574045659852523,18,18_22_18_41_18,0,True
408,0.019750183019360268,19,19_13_19_24_19,0,True
409,0.01329027098508389,21,21_5_21_75_21,0,True
410,0.030862530464930475,3,3_25_3_48_3,0,True
411,0.0396500917013795,2,2_58_2_68_2,0,True
412,0.008355619964505285,5,5_2_5_13_5,0,True
413,0.008322688586424511,4,4_13_4_67_4,0,True
414,0.018705164116178848,8,8_38_8_55_8,0,True
415,0.009343579424450632,13,13_25_13_69_13,0,True
416,0.05787802219873823,4,4_27_4_60_4,0,True
417,0.0211383009317839,3,3_20_3_42_3,0,True
418,0.008190280720614571,8,8_43_8_57_8,0,True
419,0.00925831207402753,7,7_0_7_14_7,0,True
420,0.11744754758301515,8,8_41_8_60_8,0,True
421,0.03483292298731598,8,8_24_8_78_8,0,True
422,0.008839239247837036,18,18_27_18_69_18,0,True
423,0.011045124105594488,18,18_47_18_81_18,0,True
424,0.022276097752652307,1,1_3_1_14_1,0,True
425,0.023365482288374293,21,21_6_21_60_21,0,True
426,0.2255544439973297,7,7_45_7_74_7,0,True
427,0.012984469759344532,21,21_8_21_50_21,0,True
428,0.013072932619644642,1,1_19_1_75_1,0,True
429,0.022492183188680917,18,18_16_18_26_18,0,True
430,0.05345841943336218,19,19_30_19_72_19,0,True
431,0.02130454552102522,10,10_55_10_72_10,0,True
432,0.008246607805212086,3,3_24_3_76_3,0,True
433,0.029266207735580765,14,14_32_14_76_14,0,True
434,0.05379744118245907,18,18_30_18_70_18,0,True
435,0.014651181050280194,2,2_27_2_44_2,0,True
436,0.011139459033210754,21,21_7_21_43_21,0,True
437,0.0129973932655415,3,3_37_3_51_3,0,True
438,0.010063447007607708,12,12_8_12_37_12,0,True
439,0.010133293294942315,3,3_32_3_60_3,0,True
440,0.06733168157543198,16,16_20_16_37_16,0,True
441,0.0237515046493712,2,2_14_2_62_2,0,True
442,0.03617074967485032,11,11_18_11_72_11,0,True
443,0.012164811632125285,18,18_61_18_82_18,0,True
444,0.02167493794164055,8,8_23_8_65_8,0,True
445,0.02198563300602571,1,1_26_1_69_1,0,True
446,0.003505782291235947,10,10_2_10_22_10,0,True
447,0.004395681480620886,4,4_5_4_44_4,0,True
448,0.0035493505680935203,2,2_41_2_73_2,0,True
449,0.040588971122841155,7,7_27_7_38_7,0,True
450,0.021487509660402974,17,17_6_17_57_17,0,True
451,0.02481692562345637,15,15_59_15_76_15,0,True
452,0.013544118084874393,16,16_46_16_73_16,0,True
453,0.015372992788453154,18,18_31_18_59_18,0,True
454,0.034939867420558206,15,15_7_15_67_15,0,True
455,0.0659201141623798,18,18_24_18_49_18,0,True
456,0.02541204490870453,18,18_31_18_78_18,0,True
457,0.00759490756214758,12,12_11_12_58_12,0,True
458,0.027836200457361363,11,11_25_11_47_11,0,True
459,0.017234501716231976,8,8_4_8_39_8,0,True
460,0.6481974460165312,21,21_11_21_66_21,0,True
461,0.01798713182588286,21,21_5_21_38_21,0,True
462,0.0027149987677596086,10,10_5_10_55_10,0,True
463,0.013810102746772137,1,1_19_1_78_1,0,True
464,0.022855555261758496,16,16_6_16_45_16,0,True
465,0.02868171680577207,9,9_41_9_68_9,0,True
466,0.003993041727339733,13,13_22_13_61_13,0,True
467,0.009862880373897685,8,8_49_8_70_8,0,True
468,0.014502010705002252,4,4_35_4_63_4,0,True
469,0.02167238284764363,18,18_31_18_46_18,0,True
470,0.012170308293315942,21,21_5_21_48_21,0,True
471,0.7263258270975765,16,16_0_16_38_16,0,True
472,0.009394590280833882,3,3_38_3_53_3,0,True
473,0.020947603162823708,18,18_56_18_83_18,0,True
474,0.008918657088685831,6,6_13_6_26_6,0,True
475,0.010436714786891333,18,18_28_18_44_18,0,True
476,0.0063859599714978805,13,13_45_13_57_13,0,True
477,0.006867777554100994,21,21_7_21_71_21,0,True
478,0.04450480495521876,7,7_23_7_48_7,0,True
479,0.018515848533527484,14,14_51_14_62_14,0,True
480,0.02731753230810602,9,9_43_9_68_9,0,True
481,0.009431002819843272,18,18_49_18_77_18,0,True
482,0.024037722901427475,2,2_14_2_65_2,0,True
483,0.024437977327684275,7,7_18_7_68_7,0,True
484,0.024946363792192068,19,19_36_19_53_19,0,True
485,0.013790222912128603,18,18_44_18_76_18,0,True
486,0.019385340030659667,6,6_27_6_77_6,0,True
487,0.0170607332800204,17,17_8_17_65_17,0,True
488,0.03968301357985015,9,9_19_9_57_9,0,True
489,0.008668111363678878,20,20_34_20_51_20,0,True
490,0.010928651603240759,3,3_10_3_48_3,0,True
491,0.09604578838451236,8,8_25_8_45_8,0,True
492,0.005549877463712403,12,12_44_12_68_12,0,True
493,0.029615104838650985,19,19_38_19_58_19,0,True
494,0.011819329732650409,16,16_45_16_74_16,0,True
495,0.04636033790295237,11,11_11_11_44_11,0,True
496,0.03262965116254342,14,14_40_14_58_14,0,True
497,0.002361223340151195,13,13_23_13_64_13,0,True
498,0.02790154696441078,7,7_29_7_76_7,0,True
499,0.035500168212167865,10,10_17_10_50_10,0,True
500,0.017782562117601777,13,13_34_13_68_13,0,True
501,0.00797792033682979,13,13_14_13_50_13,0,True
502,0.007298522631058659,12,12_16_12_38_12,0,True
503,0.03219987236035814,11,11_22_11_77_11,0,True
504,0.01409308518996016,8,8_34_8_50_8,0,True
505,0.03614316043446171,10,10_10_10_79_10,0,True
506,0.009926013024808545,4,4_43_4_71_4,0,True
507,0.008499543057535478,10,10_18_10_65_10,0,True
508,0.011615440895923094,4,4_34_4_55_4,0,True
509,0.01912618191647832,3,3_28_3_74_3,0,True
510,0.004325464696913678,21,21_53_21_78_21,0,True
511,0.002819053144407368,1,1_30_1_54_1,0,True
512,0.06984684122532815,8,8_0_8_28_8,0,True
513,0.013285002350769268,4,4_10_4_66_4,0,True
514,0.01610955282647495,3,3_48_3_77_3,0,True
515,0.012443197094165921,2,2_22_2_62_2,0,True
516,0.02777254055932223,9,9_3_9_21_9,0,True
517,0.030399638610203332,1,1_40_1_76_1,0,True
518,0.09105206310789503,11,11_20_11_75_11,0,True
519,0.021969084425266915,14,14_58_14_82_14,0,True
520,0.009049169823332379,12,12_23_12_37_12,0,True
521,0.024812418948193218,8,8_2_8_39_8,0,True
522,0.02711544440044525,2,2_55_2_65_2,0,True
523,0.0299735190675529,7,7_6_7_77_7,0,True
524,0.03638626176206065,14,14_30_14_50_14,0,True
525,0.007375926410958941,5,5_34_5_55_5,0,True
526,0.06356219262688721,7,7_62_7_73_7,0,True
527,0.007168645489531725,3,3_29_3_76_3,0,True
528,0.016334124961576175,6,6_3_6_43_6,0,True
529,0.007534201889364049,9,9_52_9_74_9,0,True
530,0.07231750165582868,11,11_33_11_48_11,0,True
531,0.0247032445257331,19,19_33_19_70_19,0,True
532,0.02323843319968228,11,11_20_11_72_11,0,True
533,0.016056599969081962,6,6_11_6_77_6,0,True
534,0.01384706298895965,9,9_0_9_60_9,0,True
535,0.024187657710697308,19,19_18_19_57_19,0,True
536,0.0310839530991182,11,11_18_11_47_11,0,True
537,0.009646385697609776,17,17_45_17_73_17,0,True
538,0.01610432252149835,14,14_63_14_77_14,0,True
539,0.014489916138532906,4,4_9_4_24_4,0,True
540,0.11538401579894202,8,8_37_8_79_8,0,True
541,0.004674449965372438,9,9_6_9_49_9,0,True
542,0.018356056452965692,6,6_6_6_65_6,0,True
543,0.0337187895629509,11,11_32_11_63_11,0,True
544,0.02377910681426249,20,20_10_20_23_20,0,True
545,0.03776639182348289,8,8_56_8_70_8,0,True
546,0.037076291223188285,18,18_34_18_81_18,0,True
547,0.04309106397437739,1,1_55_1_77_1,0,True
548,0.025436751402871518,14,14_57_14_83_14,0,True
549,0.018175788791170926,12,12_19_12_43_12,0,True
550,0.032483746630415075,14,14_5_14_21_14,0,True
551,0.013636816094308916,12,12_41_12_79_12,0,True
552,0.031609034004668565,18,18_20_18_40_18,0,True
553,0.01239933860278652,7,7_0_7_42_7,0,True
554,0.03419748664912892,10,10_6_10_76_10,0,True
555,0.013732564831325239,4,4_35_4_78_4,0,True
556,0.015658946598248683,18,18_53_18_82_18,0,True
557,0.023977010968905095,6,6_34_6_79_6,0,True
558,0.005171546017110203,9,9_18_9_33_9,0,True
559,0.0254181367574205,21,21_7_21_41_21,0,True
560,0.006090163714660565,1,1_43_1_79_1,0,True
561,0.010532614557173114,16,16_8_16_48_16,0,True
562,0.13778246140291237,11,11_23_11_79_11,0,True
563,0.044651571096485154,15,15_16_15_27_15,0,True
564,0.03435067295833087,15,15_16_15_42_15,0,True
565,0.020228355317725405,19,19_19_19_31_19,0,True
566,0.021495757928125175,6,6_15_6_46_6,0,True
567,0.020571608168877473,6,6_19_6_46_6,0,True
568,0.16959328261683448,21,21_7_21_34_21,0,True
569,0.024993594864079628,6,6_10_6_59_6,0,True
570,0.07796386530482512,11,11_50_11_63_11,0,True
571,0.013128214313878233,7,7_3_7_68_7,0,True
572,0.04102161165363846,10,10_1_10_44_10,0,True
573,0.05189932145932273,17,17_54_17_67_17,0,True
574,0.01814004586540388,19,19_2_19_25_19,0,True
575,0.04130506723405507,15,15_8_15_24_15,0,True
576,0.22965715437111295,11,11_24_11_75_11,0,True
577,0.019501691374223494,17,17_26_17_70_17,0,True
578,0.020219957377159464,10,10_57_10_71_10,0,True
579,0.023707186412059943,5,5_0_5_37_5,0,True
580,0.016762965704871617,1,1_31_1_70_1,0,True
581,0.0319744144611138,14,14_33_14_54_14,0,True
582,0.01739509993112116,4,4_50_4_73_4,0,True
583,0.01715032141858239,18,18_1_18_29_18,0,True
584,0.026011165470337775,1,1_15_1_44_1,0,True
585,0.007706201162699761,2,2_26_2_44_2,0,True
586,0.02401733158473102,14,14_39_14_57_14,0,True
587,0.0292331656886807,19,19_44_19_64_19,0,True
588,0.020136257822451598,18,18_40_18_55_18,0,True
589,0.0190824142063013,19,19_10_19_31_19,0,True
590,0.026335460362148167,14,14_38_14_58_14,0,True
591,0.0201760479835367,18,18_70_18_83_18,0,True
592,0.027172221999049888,20,20_3_20_60_20,0,True
593,0.10037806221963502,8,8_10_8_27_8,0,True
594,0.016378023995827263,10,10_68_10_79_10,0,True
595,0.014586996079770853,6,6_58_6_78_6,0,True
596,0.020358221277954405,14,14_57_14_69_14,0,True
597,0.024353524815611885,8,8_6_8_57_8,0,True
598,0.03319230134074361,11,11_21_11_51_11,0,True
599,0.01442615470725318,11,11_1_11_74_11,0,True
600,0.009434475202713418,20,20_29_20_54_20,0,True
601,0.005926217837671999,5,5_61_5_71_5,0,True
602,0.022123071941691344,20,20_21_20_68_20,0,True
603,0.020829220673259267,15,15_22_15_50_15,0,True
604,0.00690587511543011,10,10_8_10_57_10,0,True
605,0.014525243938782326,2,2_5_2_23_2,0,True
606,0.009816237760638913,1,1_18_1_69_1,0,True
607,0.005657254012078072,13,13_38_13_55_13,0,True
608,0.03490317512909721,18,18_24_18_84_18,0,True
609,0.02310740798742847,16,16_0_16_23_16,0,True
610,0.04510383127535694,2,2_25_2_48_2,0,True
611,0.011046758074019947,19,19_11_19_69_19,0,True
612,0.011346207365822985,13,13_30_13_40_13,0,True
613,0.01838807436809727,6,6_9_6_69_6,0,True
614,0.009699567764818815,4,4_16_4_42_4,0,True
615,0.013190059835023965,6,6_13_6_45_6,0,True
616,0.006355962389622204,13,13_5_13_52_13,0,True
617,0.01985260751885297,14,14_15_14_62_14,0,True
618,0.011781922956154336,1,1_54_1_72_1,0,True
619,0.031031589688183196,3,3_20_3_61_3,0,True
620,0.005636500917873278,11,11_34_11_59_11,0,True
621,0.035263819553159916,8,8_27_8_57_8,0,True
622,0.016701246119096277,17,17_15_17_36_17,0,True
623,0.004037670219037165,4,4_29_4_56_4,0,True
624,0.028338632509240524,10,10_56_10_79_10,0,True
625,0.009806121745172825,6,6_5_6_67_6,0,True
626,0.01286231946670194,3,3_29_3_74_3,0,True
627,0.03753137851435754,20,20_24_20_57_20,0,True
628,0.02612647473211057,19,19_38_19_56_19,0,True
629,0.01072517561101409,3,3_10_3_44_3,0,True
630,0.0061240261549274574,12,12_25_12_57_12,0,True
631,0.05096314990702542,8,8_26_8_61_8,0,True
632,0.057581461121347675,4,4_31_4_51_4,0,True
633,0.030994016409861335,14,14_41_14_65_14,0,True
634,0.035660022981714765,15,15_15_15_25_15,0,True
635,0.03983364403671905,7,7_3_7_15_7,0,True
636,0.026093490934587547,19,19_39_19_51_19,0,True
637,0.021266211508287985,14,14_1_14_18_14,0,True
638,0.02637881061245886,9,9_2_9_64_9,0,True
639,0.0171445403744808,9,9_4_9_73_9,0,True
640,0.0026399985605227937,16,16_28_16_70_16,0,True
641,0.008247676672920215,7,7_9_7_76_7,0,True
642,0.030880912979871892,3,3_26_3_55_3,0,True
643,0.01999836223471086,6,6_64_6_77_6,0,True
644,0.12005945298769717,8,8_29_8_72_8,0,True
645,0.012998471149713106,18,18_23_18_77_18,0,True
646,0.023275345195664772,8,8_35_8_62_8,0,True
647,0.01766513600078953,21,21_29_21_70_21,0,True
648,0.016229810700156895,7,7_4_7_77_7,0,True
649,0.0076536580534880315,10,10_21_10_58_10,0,True
650,0.019451588272921965,14,14_20_14_33_14,0,True
651,0.0033003177046733354,13,13_27_13_76_13,0,True
652,0.1721991848801355,21,21_4_21_50_21,0,True
653,0.0065449267342385445,6,6_23_6_75_6,0,True
654,0.03557743738201622,14,14_17_14_50_14,0,True
655,0.01746921248940995,14,14_14_14_49_14,0,True
656,0.01887146154896862,9,9_40_9_61_9,0,True
657,0.006044653849424735,18,18_34_18_47_18,0,True
658,0.0019751696195246,18,18_53_18_74_18,0,True
659,0.015103850487032139,3,3_31_3_46_3,0,True
660,0.024693347179515098,18,18_40_18_65_18,0,True
661,0.007064363166291452,18,18_62_18_73_18,0,True
662,0.008913027644133304,10,10_22_10_56_10,0,True
663,0.11358330273070058,11,11_23_11_53_11,0,True
664,0.029222302715513487,8,8_43_8_64_8,0,True
665,0.015476174625978488,6,6_36_6_57_6,0,True
